,Initial Value,Final Value,Number of Votes,Yays,Majority Party Size,Distance between Medians,Majority St. Dev.,Majority Round Adjustment,Minority St. Dev.,Minority Round Adjustment
182,0.3058679013923141,0.1050205559377484,49.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
183,0.3913283026669846,0.32801617024895213,32.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
184,0.535984672873044,0.2942837059494905,44.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
185,0.5851993135503678,0.28480273721247473,49.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
186,0.37318224764556207,0.30057199413343094,42.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
187,0.6580306479353073,0.2886010654195852,49.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
188,-0.39286291360031517,0.09713708639968505,50.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
189,-0.6276133398022672,-0.16761333980226695,47.0,52.0,51.0,1.0,0.1,0.01,0.1,0.01
190,-0.5961372994025009,-0.12613729940250068,48.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
191,0.5576550427713787,0.2616021462614443,47.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
192,0.4659075509397006,0.3324735529542265,41.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
193,0.3790642000822386,0.28413147733562893,40.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
194,-0.5493279163661354,-0.059327916366135214,50.0,54.0,51.0,1.0,0.1,0.01,0.1,0.01
195,-0.4729958127963249,-0.0029958127963246595,48.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
196,0.7010478012148889,0.28260575716522063,49.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
197,-0.48242948375388983,0.01757051624611039,51.0,54.0,51.0,1.0,0.1,0.01,0.1,0.01
198,-0.5091464094920247,-0.029146409492024516,49.0,54.0,51.0,1.0,0.1,0.01,0.1,0.01
199,-0.4961217752098426,-0.006121775209842362,50.0,59.0,51.0,1.0,0.1,0.01,0.1,0.01
200,0.5253485657086056,0.23750686762869383,45.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
201,-0.3691381689573565,0.09086183104264373,47.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
202,0.5149453774122091,0.2969646933904423,40.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
203,-0.3861595594030733,0.06384044059692695,46.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
204,-0.5771932520398645,-0.06719325203986426,52.0,54.0,51.0,1.0,0.1,0.01,0.1,0.01
205,0.42563199986991607,0.18737068808725166,49.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
206,-0.37854976036680754,0.11145023963319267,50.0,53.0,51.0,1.0,0.1,0.01,0.1,0.01
207,0.31113836272218764,0.27424787007127716,51.0,52.0,51.0,1.0,0.1,0.01,0.1,0.01
208,-0.4640093979568837,0.02599060204311654,50.0,53.0,51.0,1.0,0.1,0.01,0.1,0.01
209,0.3756933321359053,0.23705839190942168,54.0,52.0,51.0,1.0,0.1,0.01,0.1,0.01
210,-0.5641129637411565,-0.06411296374115627,51.0,56.0,51.0,1.0,0.1,0.01,0.1,0.01
211,0.6697311554995748,0.32493307227220924,40.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
212,-0.38922612908431153,0.09077387091568867,49.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
213,-0.5364119750739863,-0.0564119750739861,49.0,53.0,51.0,1.0,0.1,0.01,0.1,0.01
214,-0.5930806204410853,-0.12308062044108509,48.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
215,0.5350547439796004,0.2537054123306452,45.0,52.0,51.0,1.0,0.1,0.01,0.1,0.01
216,0.33210184939881415,0.30938744109384164,43.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
217,0.4402140940676408,0.2567411232766499,49.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
218,-0.5934623548248977,-0.10346235482489752,50.0,54.0,51.0,1.0,0.1,0.01,0.1,0.01
219,0.4029937819687893,0.26393245134046217,43.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
220,0.37524533995315723,0.2906439324831456,42.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
221,0.5229696521758768,0.23154949600279406,47.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
222,0.3951373033941656,0.2643758293551559,49.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
223,-0.5786491486743754,-0.09864914867437524,49.0,53.0,51.0,1.0,0.1,0.01,0.1,0.01
224,0.4815788649023893,0.2755585447666181,53.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
225,-0.7282491107837483,-0.24824911078374812,49.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
226,-0.41615211295523896,0.08384788704476126,51.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
227,-0.5738502163881818,-0.09385021638818158,49.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
228,0.43608685501726213,0.23776980448644774,51.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
229,0.5419968574550409,0.28207612710829233,41.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
230,-0.5404072894778335,-0.04040728947783323,51.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
231,0.3979092226538854,0.2050584820751996,48.0,52.0,51.0,1.0,0.1,0.01,0.1,0.01
232,-0.4413286226358062,0.06867137736419404,52.0,55.0,51.0,1.0,0.1,0.01,0.1,0.01
233,0.42794746765757086,0.2943972903458129,39.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
234,0.2838793949729621,0.2838793949729621,39.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
235,0.5791930110617615,0.2439070254911615,43.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
236,-0.5184725145777587,-0.038472514577758465,49.0,52.0,51.0,1.0,0.1,0.01,0.1,0.01
237,-0.42884773719651453,0.07115226280348569,51.0,53.0,51.0,1.0,0.1,0.01,0.1,0.01
238,-0.397915351699101,0.07208464830089922,48.0,52.0,51.0,1.0,0.1,0.01,0.1,0.01
239,-0.5283477987290032,-0.06834779872900293,47.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
240,-0.5882446765691003,-0.11824467656910004,48.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
241,0.4856111518374058,0.3185186204664271,41.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
242,0.6360009893674838,0.24828692338064567,46.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
243,-0.5679944619667583,-0.07799446196675808,50.0,53.0,51.0,1.0,0.1,0.01,0.1,0.01
244,0.4349480183428377,0.2840040027618395,41.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
245,0.32056733616025973,0.16279002103702983,50.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
246,-0.4089831499276511,0.09101685007234911,51.0,53.0,51.0,1.0,0.1,0.01,0.1,0.01
